,Country,Sex,Age,SuicidePer100k,HDIScore,EmploymentToPopulationRatio,GDP,GDPPerCapita,GiniIndex,LogGDPPerCapita,LogGDP,SexIndex,AgeIndex,rawFeatures,indexedFeatures,prediction
1935,Finland,0,25,33.971133717727426,0.87,54.64199829,222632000000.0,42706.92114,27.7,10.662116273669763,26.128786021071463,1.0,3.0,"[0.87,54.64199829,10.662116273669763,26.128786021071463,27.7,1.0,3.0]","[0.87,54.64199829,10.662116273669763,26.128786021071463,27.7,1.0,3.0]",25.270398754334934
1936,Finland,0,25,34.28387656590848,0.899,56.31600189,247539000000.0,47004.61581,28.0,10.758001084593438,26.234833982298976,1.0,3.0,"[0.899,56.31600189,10.758001084593438,26.234833982298976,28.0,1.0,3.0]","[0.899,56.31600189,10.758001084593438,26.234833982298976,28.0,1.0,3.0]",25.270398754334934
1937,Finland,0,25,36.52480310368747,0.891,54.2820015,231520000000.0,44283.16252,27.9,10.69835980522976,26.167932099829585,1.0,3.0,"[0.891,54.2820015,10.69835980522976,26.167932099829585,27.9,1.0,3.0]","[0.891,54.2820015,10.69835980522976,26.167932099829585,27.9,1.0,3.0]",25.270398754334934
1938,Finland,0,25,46.45677732909266,0.858,54.23300171,209137000000.0,40403.54958,27.2,10.606672920980788,26.066255376555713,1.0,3.0,"[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,1.0,3.0]","[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,1.0,3.0]",25.270398754334934
1939,Finland,0,25,46.94581369734395,0.864,54.91999817,214595000000.0,41363.69299,38.62148387096775,10.63015879412279,26.09201836771035,1.0,3.0,"[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,1.0,3.0]","[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,1.0,3.0]",25.270398754334934
1940,Finland,0,25,48.924825686998304,0.848,53.70100021,197722000000.0,38277.61065,38.62148387096775,10.552620425907225,26.010127840648597,1.0,3.0,"[0.848,53.70100021,10.552620425907225,26.010127840648597,38.62148387096775,1.0,3.0]","[0.848,53.70100021,10.552620425907225,26.010127840648597,38.62148387096775,1.0,3.0]",22.25784108434217
1941,Finland,0,25,49.17390695267583,0.84,52.13999939,189426000000.0,36756.74422,38.62148387096775,10.512077003994422,25.967264283884134,1.0,3.0,"[0.84,52.13999939,10.512077003994422,25.967264283884134,38.62148387096775,1.0,3.0]","[0.84,52.13999939,10.512077003994422,25.967264283884134,38.62148387096775,1.0,3.0]",26.95429147511273
1942,Finland,0,25,49.860724233983284,0.832,51.00099945,179624000000.0,34947.37525,38.62148387096775,10.461598644698737,25.91413161417631,1.0,3.0,"[0.832,51.00099945,10.461598644698737,25.91413161417631,38.62148387096775,1.0,3.0]","[0.832,51.00099945,10.461598644698737,25.91413161417631,38.62148387096775,1.0,3.0]",26.95429147511273
1943,Finland,0,25,51.2348922753547,0.809,50.66600037,156354000000.0,30727.86407,38.62148387096775,10.332925146363262,25.775388504149486,1.0,3.0,"[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,1.0,3.0]","[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,1.0,3.0]",27.872074720308806
1944,Finland,0,25,51.78857447944474,0.816,49.65800095,162948000000.0,31901.8429,23.5,10.37041905826412,25.81669696845107,1.0,3.0,"[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,1.0,3.0]","[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,1.0,3.0]",23.873146731858984
1945,Finland,0,35,27.308981417223524,0.916,54.21900177,249686000000.0,45906.79934,27.2,10.734368518846976,26.243469965379575,1.0,5.0,"[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,1.0,5.0]","[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,1.0,5.0]",24.52726545824607
1946,Finland,0,55,23.877996951425548,0.919,53.32500076,250127000000.0,45647.48872,27.1,10.728703872899844,26.24523462582034,1.0,4.0,"[0.919,53.32500076,10.728703872899844,26.24523462582034,27.1,1.0,4.0]","[0.919,53.32500076,10.728703872899844,26.24523462582034,27.1,1.0,4.0]",24.556342877369584
1947,Finland,0,55,33.35711572139396,0.916,54.21900177,249686000000.0,45906.79934,27.2,10.734368518846976,26.243469965379575,1.0,4.0,"[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,1.0,4.0]","[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,1.0,4.0]",25.270398754334934
1948,Finland,0,55,34.079797070299264,0.87,54.64199829,222632000000.0,42706.92114,27.7,10.662116273669763,26.128786021071463,1.0,4.0,"[0.87,54.64199829,10.662116273669763,26.128786021071463,27.7,1.0,4.0]","[0.87,54.64199829,10.662116273669763,26.128786021071463,27.7,1.0,4.0]",25.270398754334934
1949,Finland,0,55,35.89794603197945,0.858,54.23300171,209137000000.0,40403.54958,27.2,10.606672920980788,26.066255376555713,1.0,4.0,"[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,1.0,4.0]","[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,1.0,4.0]",25.270398754334934
1950,Finland,0,55,43.211693460004135,0.864,54.91999817,214595000000.0,41363.69299,38.62148387096775,10.63015879412279,26.09201836771035,1.0,4.0,"[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,1.0,4.0]","[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,1.0,4.0]",25.270398754334934
1951,Finland,0,55,45.2016458716938,0.848,53.70100021,197722000000.0,38277.61065,38.62148387096775,10.552620425907225,26.010127840648597,1.0,4.0,"[0.848,53.70100021,10.552620425907225,26.010127840648597,38.62148387096775,1.0,4.0]","[0.848,53.70100021,10.552620425907225,26.010127840648597,38.62148387096775,1.0,4.0]",22.25784108434217
1952,Finland,0,55,47.52806305230475,0.809,50.66600037,156354000000.0,30727.86407,38.62148387096775,10.332925146363262,25.775388504149486,1.0,4.0,"[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,1.0,4.0]","[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,1.0,4.0]",27.872074720308806
1953,Finland,0,75,29.619528770063038,0.919,53.32500076,250127000000.0,45647.48872,27.1,10.728703872899844,26.24523462582034,1.0,0.0,"[0.919,53.32500076,10.728703872899844,26.24523462582034,27.1,1.0,0.0]","[0.919,53.32500076,10.728703872899844,26.24523462582034,27.1,1.0,0.0]",40.43232065315559
1954,Finland,0,75,33.041272088975425,0.916,54.21900177,249686000000.0,45906.79934,27.2,10.734368518846976,26.243469965379575,1.0,0.0,"[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,1.0,0.0]","[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,1.0,0.0]",37.33468229359706
1955,Finland,0,75,39.559836270718456,0.891,54.2820015,231520000000.0,44283.16252,27.9,10.69835980522976,26.167932099829585,1.0,0.0,"[0.891,54.2820015,10.69835980522976,26.167932099829585,27.9,1.0,0.0]","[0.891,54.2820015,10.69835980522976,26.167932099829585,27.9,1.0,0.0]",34.77298852686959
1956,Finland,0,75,40.43077149263057,0.864,54.91999817,214595000000.0,41363.69299,38.62148387096775,10.63015879412279,26.09201836771035,1.0,0.0,"[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,1.0,0.0]","[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,1.0,0.0]",70.80087442426832
1957,Finland,0,75,42.13066250466788,0.858,54.23300171,209137000000.0,40403.54958,27.2,10.606672920980788,26.066255376555713,1.0,0.0,"[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,1.0,0.0]","[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,1.0,0.0]",70.19770044645401
1958,Finland,0,75,50.28539165262499,0.867,54.92200089,218259000000.0,41967.96758,38.62148387096775,10.644661929613028,26.1089482679293,1.0,0.0,"[0.867,54.92200089,10.644661929613028,26.1089482679293,38.62148387096775,1.0,0.0]","[0.867,54.92200089,10.644661929613028,26.1089482679293,38.62148387096775,1.0,0.0]",70.80087442426832
1959,Finland,0,75,60.22727272727272,0.809,50.66600037,156354000000.0,30727.86407,38.62148387096775,10.332925146363262,25.775388504149486,1.0,0.0,"[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,1.0,0.0]","[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,1.0,0.0]",81.08146821191879
1960,Finland,0,75,64.29391504018369,0.795,55.06299973,151394000000.0,30026.55203,38.62148387096775,10.309837336869522,25.743151547045574,1.0,0.0,"[0.795,55.06299973,10.309837336869522,25.743151547045574,38.62148387096775,1.0,0.0]","[0.795,55.06299973,10.309837336869522,25.743151547045574,38.62148387096775,1.0,0.0]",39.145859342657836
1961,Finland,1,5,0.0,0.816,49.65800095,162948000000.0,31901.8429,23.5,10.37041905826412,25.81669696845107,0.0,1.0,"[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,0.0,1.0]","[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,0.0,1.0]",0.46158152819182247
1962,Finland,1,5,0.0,0.903,54.81700134,249181000000.0,46459.97325,27.7,10.746346430560136,26.24144537697225,0.0,1.0,"[0.903,54.81700134,10.746346430560136,26.24144537697225,27.7,0.0,1.0]","[0.903,54.81700134,10.746346430560136,26.24144537697225,27.7,0.0,1.0]",0.45685904628539226
1963,Finland,1,5,0.0,0.907,55.16999817,255529000000.0,47423.21043,27.6,10.76686705935218,26.26660174308462,0.0,1.0,"[0.907,55.16999817,10.76686705935218,26.26660174308462,27.6,0.0,1.0]","[0.907,55.16999817,10.76686705935218,26.26660174308462,27.6,0.0,1.0]",0.45685904628539226
1964,Finland,1,5,0.0,0.908,55.07899857,251959000000.0,46538.57743,27.1,10.748036869779746,26.252532212808312,0.0,1.0,"[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,1.0]","[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,1.0]",0.45685904628539226
1965,Finland,1,5,0.31625653465064724,0.848,53.70100021,197722000000.0,38277.61065,38.62148387096775,10.552620425907225,26.010127840648597,0.0,1.0,"[0.848,53.70100021,10.552620425907225,26.010127840648597,38.62148387096775,0.0,1.0]","[0.848,53.70100021,10.552620425907225,26.010127840648597,38.62148387096775,0.0,1.0]",-0.1608387954352537
1966,Finland,1,5,0.31756113051762463,0.809,50.66600037,156354000000.0,30727.86407,38.62148387096775,10.332925146363262,25.775388504149486,0.0,1.0,"[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,0.0,1.0]","[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,0.0,1.0]",0.46158152819182247
1967,Finland,1,5,0.34699811927019353,0.916,54.21900177,249686000000.0,45906.79934,27.2,10.734368518846976,26.243469965379575,0.0,1.0,"[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,0.0,1.0]","[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,0.0,1.0]",0.45685904628539226
1968,Finland,1,5,0.6313011748514864,0.84,52.13999939,189426000000.0,36756.74422,38.62148387096775,10.512077003994422,25.967264283884134,0.0,1.0,"[0.84,52.13999939,10.512077003994422,25.967264283884134,38.62148387096775,0.0,1.0]","[0.84,52.13999939,10.512077003994422,25.967264283884134,38.62148387096775,0.0,1.0]",-0.1608387954352537
1969,Finland,1,5,0.6329334248977021,0.858,54.23300171,209137000000.0,40403.54958,27.2,10.606672920980788,26.066255376555713,0.0,1.0,"[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,0.0,1.0]","[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,0.0,1.0]",0.33875116281345774
1970,Finland,1,15,3.774332650808179,0.919,53.32500076,250127000000.0,45647.48872,27.1,10.728703872899844,26.24523462582034,0.0,2.0,"[0.919,53.32500076,10.728703872899844,26.24523462582034,27.1,0.0,2.0]","[0.919,53.32500076,10.728703872899844,26.24523462582034,27.1,0.0,2.0]",4.158922644315114
1971,Finland,1,15,8.416963418582066,0.816,49.65800095,162948000000.0,31901.8429,23.5,10.37041905826412,25.81669696845107,0.0,2.0,"[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,0.0,2.0]","[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,0.0,2.0]",3.640534864637016
1972,Finland,1,15,9.631277418072004,0.901,57.10300064,260656000000.0,49285.27205,28.3,10.805380574019376,26.286467367270223,0.0,2.0,"[0.901,57.10300064,10.805380574019376,26.286467367270223,28.3,0.0,2.0]","[0.901,57.10300064,10.805380574019376,26.286467367270223,28.3,0.0,2.0]",5.708005684183666
1973,Finland,1,15,9.900438713190479,0.908,55.07899857,251959000000.0,46538.57743,27.1,10.748036869779746,26.252532212808312,0.0,2.0,"[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,2.0]","[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,2.0]",5.708005684183666
1974,Finland,1,15,10.978670012547052,0.784,57.6225362242226,166342000000.0,33359.01248,38.62148387096775,10.415083254116073,25.83731174688086,0.0,2.0,"[0.784,57.6225362242226,10.415083254116073,25.83731174688086,38.62148387096775,0.0,2.0]","[0.784,57.6225362242226,10.415083254116073,25.83731174688086,38.62148387096775,0.0,2.0]",7.955665075881233
1975,Finland,1,25,7.235457516853897,0.864,54.91999817,214595000000.0,41363.69299,38.62148387096775,10.63015879412279,26.09201836771035,0.0,3.0,"[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,0.0,3.0]","[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,0.0,3.0]",6.451138980272532
1976,Finland,1,25,7.797925751750035,0.907,55.16999817,255529000000.0,47423.21043,27.6,10.76686705935218,26.26660174308462,0.0,3.0,"[0.907,55.16999817,10.76686705935218,26.26660174308462,27.6,0.0,3.0]","[0.907,55.16999817,10.76686705935218,26.26660174308462,27.6,0.0,3.0]",6.451138980272532
1977,Finland,1,25,10.26183718953934,0.895,55.51900101,237955000000.0,45358.56164,27.6,10.722354228022322,26.195347417110582,0.0,3.0,"[0.895,55.51900101,10.722354228022322,26.195347417110582,27.6,0.0,3.0]","[0.895,55.51900101,10.722354228022322,26.195347417110582,27.6,0.0,3.0]",6.451138980272532
1978,Finland,1,25,10.51779935275081,0.787,59.61600113,156551000000.0,31224.38419,22.9,10.348954613101945,25.77664767243397,0.0,3.0,"[0.787,59.61600113,10.348954613101945,25.77664767243397,22.9,0.0,3.0]","[0.787,59.61600113,10.348954613101945,25.77664767243397,22.9,0.0,3.0]",11.879586776084187
1979,Finland,1,25,11.120762463519391,0.903,54.81700134,249181000000.0,46459.97325,27.7,10.746346430560136,26.24144537697225,0.0,3.0,"[0.903,54.81700134,10.746346430560136,26.24144537697225,27.7,0.0,3.0]","[0.903,54.81700134,10.746346430560136,26.24144537697225,27.7,0.0,3.0]",6.451138980272532
1980,Finland,1,25,12.455997833739506,0.795,55.06299973,151394000000.0,30026.55203,38.62148387096775,10.309837336869522,25.743151547045574,0.0,3.0,"[0.795,55.06299973,10.309837336869522,25.743151547045574,38.62148387096775,0.0,3.0]","[0.795,55.06299973,10.309837336869522,25.743151547045574,38.62148387096775,0.0,3.0]",9.33271227529357
1981,Finland,1,35,9.384763763838917,0.908,55.07899857,251959000000.0,46538.57743,27.1,10.748036869779746,26.252532212808312,0.0,5.0,"[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,5.0]","[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,5.0]",12.132130701954921
1982,Finland,1,35,17.322219327949984,0.832,51.00099945,179624000000.0,34947.37525,38.62148387096775,10.461598644698737,25.91413161417631,0.0,5.0,"[0.832,51.00099945,10.461598644698737,25.91413161417631,38.62148387096775,0.0,5.0]","[0.832,51.00099945,10.461598644698737,25.91413161417631,38.62148387096775,0.0,5.0]",11.8635468325712
1983,Finland,1,35,18.67641088103938,0.799,51.47399902,150392000000.0,29683.99162,38.62148387096775,10.298363176783017,25.736511055558072,0.0,5.0,"[0.799,51.47399902,10.298363176783017,25.736511055558072,38.62148387096775,0.0,5.0]","[0.799,51.47399902,10.298363176783017,25.736511055558072,38.62148387096775,0.0,5.0]",5.959867174769568
1984,Finland,1,55,10.406235295537083,0.903,54.81700134,249181000000.0,46459.97325,27.7,10.746346430560136,26.24144537697225,0.0,4.0,"[0.903,54.81700134,10.746346430560136,26.24144537697225,27.7,0.0,4.0]","[0.903,54.81700134,10.746346430560136,26.24144537697225,27.7,0.0,4.0]",12.875263998043787
1985,Finland,1,55,12.343990311635713,0.895,55.51900101,237955000000.0,45358.56164,27.6,10.722354228022322,26.195347417110582,0.0,4.0,"[0.895,55.51900101,10.722354228022322,26.195347417110582,27.6,0.0,4.0]","[0.895,55.51900101,10.722354228022322,26.195347417110582,27.6,0.0,4.0]",12.875263998043787
1986,Finland,1,55,12.575364860238793,0.87,54.64199829,222632000000.0,42706.92114,27.7,10.662116273669763,26.128786021071463,0.0,4.0,"[0.87,54.64199829,10.662116273669763,26.128786021071463,27.7,0.0,4.0]","[0.87,54.64199829,10.662116273669763,26.128786021071463,27.7,0.0,4.0]",12.875263998043787
1987,Finland,1,55,12.754956036282943,0.899,56.31600189,247539000000.0,47004.61581,28.0,10.758001084593438,26.234833982298976,0.0,4.0,"[0.899,56.31600189,10.758001084593438,26.234833982298976,28.0,0.0,4.0]","[0.899,56.31600189,10.758001084593438,26.234833982298976,28.0,0.0,4.0]",12.875263998043787
1988,Finland,1,55,12.905961632419777,0.899,55.45399857,241488000000.0,45231.96174,27.5,10.719559234071676,26.210085619363483,0.0,4.0,"[0.899,55.45399857,10.719559234071676,26.210085619363483,27.5,0.0,4.0]","[0.899,55.45399857,10.719559234071676,26.210085619363483,27.5,0.0,4.0]",12.875263998043787
1989,Finland,1,55,13.294532992599375,0.864,54.91999817,214595000000.0,41363.69299,38.62148387096775,10.63015879412279,26.09201836771035,0.0,4.0,"[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,0.0,4.0]","[0.864,54.91999817,10.63015879412279,26.09201836771035,38.62148387096775,0.0,4.0]",12.875263998043787
1990,Finland,1,55,13.296104241457252,0.901,57.10300064,260656000000.0,49285.27205,28.3,10.805380574019376,26.286467367270223,0.0,4.0,"[0.901,57.10300064,10.805380574019376,26.286467367270223,28.3,0.0,4.0]","[0.901,57.10300064,10.805380574019376,26.286467367270223,28.3,0.0,4.0]",12.875263998043787
1991,Finland,1,55,14.654839953721558,0.823,49.95800018,168924000000.0,32963.47174,38.62148387096775,10.403155310393867,25.85271474658024,0.0,4.0,"[0.823,49.95800018,10.403155310393867,25.85271474658024,38.62148387096775,0.0,4.0]","[0.823,49.95800018,10.403155310393867,25.85271474658024,38.62148387096775,0.0,4.0]",13.102732617283392
1992,Finland,1,55,15.876886089012627,0.858,54.23300171,209137000000.0,40403.54958,27.2,10.606672920980788,26.066255376555713,0.0,4.0,"[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,0.0,4.0]","[0.858,54.23300171,10.606672920980788,26.066255376555713,27.2,0.0,4.0]",12.875263998043787
1993,Finland,1,75,2.459099899176904,0.908,55.07899857,251959000000.0,46538.57743,27.1,10.748036869779746,26.252532212808312,0.0,0.0,"[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,0.0]","[0.908,55.07899857,10.748036869779746,26.252532212808312,27.1,0.0,0.0]",9.122207668875197
1994,Finland,1,75,5.8793624004399145,0.916,54.21900177,249686000000.0,45906.79934,27.2,10.734368518846976,26.243469965379575,0.0,0.0,"[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,0.0,0.0]","[0.916,54.21900177,10.734368518846976,26.243469965379575,27.2,0.0,0.0]",9.122207668875197
1995,Finland,1,75,6.391347099311701,0.799,51.47399902,150392000000.0,29683.99162,38.62148387096775,10.298363176783017,25.736511055558072,0.0,0.0,"[0.799,51.47399902,10.298363176783017,25.736511055558072,38.62148387096775,0.0,0.0]","[0.799,51.47399902,10.298363176783017,25.736511055558072,38.62148387096775,0.0,0.0]",6.494303575514079
1996,Finland,1,75,7.3040150170548745,0.899,55.45399857,241488000000.0,45231.96174,27.5,10.719559234071676,26.210085619363483,0.0,0.0,"[0.899,55.45399857,10.719559234071676,26.210085619363483,27.5,0.0,0.0]","[0.899,55.45399857,10.719559234071676,26.210085619363483,27.5,0.0,0.0]",6.560513902147728
1997,Finland,1,75,7.780224226062195,0.895,55.51900101,237955000000.0,45358.56164,27.6,10.722354228022322,26.195347417110582,0.0,0.0,"[0.895,55.51900101,10.722354228022322,26.195347417110582,27.6,0.0,0.0]","[0.895,55.51900101,10.722354228022322,26.195347417110582,27.6,0.0,0.0]",6.560513902147728
1998,Finland,1,75,9.304603330068561,0.809,50.66600037,156354000000.0,30727.86407,38.62148387096775,10.332925146363262,25.775388504149486,0.0,0.0,"[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,0.0,0.0]","[0.809,50.66600037,10.332925146363262,25.775388504149486,38.62148387096775,0.0,0.0]",14.728506390505379
1999,Finland,1,75,9.671179883945841,0.816,49.65800095,162948000000.0,31901.8429,23.5,10.37041905826412,25.81669696845107,0.0,0.0,"[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,0.0,0.0]","[0.816,49.65800095,10.37041905826412,25.81669696845107,23.5,0.0,0.0]",13.687767140065388
2000,Finland,1,75,10.224948875255624,0.784,57.6225362242226,166342000000.0,33359.01248,38.62148387096775,10.415083254116073,25.83731174688086,0.0,0.0,"[0.784,57.6225362242226,10.415083254116073,25.83731174688086,38.62148387096775,0.0,0.0]","[0.784,57.6225362242226,10.415083254116073,25.83731174688086,38.62148387096775,0.0,0.0]",17.3179540550105
2001,Georgia,0,5,0.0,-0.5383666666666667,62.7120018,4890110924.0,1011.173299,38.62148387096775,6.918866617782892,22.310480824020498,1.0,1.0,"[-0.5383666666666667,62.7120018,6.918866617782892,22.310480824020498,38.62148387096775,1.0,1.0]","[-0.5383666666666667,62.7120018,6.918866617782892,22.310480824020498,38.62148387096775,1.0,1.0]",0.4061742267684478
2002,Georgia,0,5,0.0,-0.5383666666666667,63.89699936,7719537283.0,1583.982206,38.62148387096775,7.367697338725415,22.767020261751544,1.0,1.0,"[-0.5383666666666667,63.89699936,7.367697338725415,22.767020261751544,38.62148387096775,1.0,1.0]","[-0.5383666666666667,63.89699936,7.367697338725415,22.767020261751544,38.62148387096775,1.0,1.0]",0.4061742267684478
2003,Georgia,0,5,0.0,0.724,55.95899963,11677525389.0,3025.141818,38.1,8.014713251349487,23.180931924519292,1.0,1.0,"[0.724,55.95899963,8.014713251349487,23.180931924519292,38.1,1.0,1.0]","[0.724,55.95899963,8.014713251349487,23.180931924519292,38.1,1.0,1.0]",-0.2582489821640791
2004,Georgia,0,5,0.0,0.749,54.84999847,13987019335.0,3751.003476,39.0,8.229778676767674,23.361395546097665,1.0,1.0,"[0.749,54.84999847,8.229778676767674,23.361395546097665,39.0,1.0,1.0]","[0.749,54.84999847,8.229778676767674,23.361395546097665,39.0,1.0,1.0]",0.042910701718717054
2005,Georgia,0,5,0.34317089910775567,0.712,55.58300018,10372742916.0,2673.148282,36.9,7.891012188599546,23.06244732913062,1.0,1.0,"[0.712,55.58300018,7.891012188599546,23.06244732913062,36.9,1.0,1.0]","[0.712,55.58300018,7.891012188599546,23.06244732913062,36.9,1.0,1.0]",0.36606258194762825
2006,Georgia,0,5,0.5543237250554324,-0.5383666666666667,58.63100052,6166063065.0,1417.514112,40.7,7.256659991107907,22.542326394220538,1.0,1.0,"[-0.5383666666666667,58.63100052,7.256659991107907,22.542326394220538,40.7,1.0,1.0]","[-0.5383666666666667,58.63100052,7.256659991107907,22.542326394220538,40.7,1.0,1.0]",0.36629965882920446
2007,Georgia,0,5,0.6547716483876248,0.705,55.26100159,9479770297.0,2429.172479,37.4,7.795305934715048,22.972425922645524,1.0,1.0,"[0.705,55.26100159,7.795305934715048,22.972425922645524,37.4,1.0,1.0]","[0.705,55.26100159,7.795305934715048,22.972425922645524,37.4,1.0,1.0]",0.36606258194762825
2008,Georgia,0,5,1.142204454597373,0.727,51.5379982,11523354935.0,3020.998725,38.2,8.013342759340903,23.167641676812334,1.0,1.0,"[0.727,51.5379982,8.013342759340903,23.167641676812334,38.2,1.0,1.0]","[0.727,51.5379982,8.013342759340903,23.167641676812334,38.2,1.0,1.0]",1.579645952105138
2009,Georgia,0,5,1.2630249447426587,0.695,56.14199829,8650248331.0,2202.571799,36.2,7.697380956143929,22.880853866264236,1.0,1.0,"[0.695,56.14199829,7.697380956143929,22.880853866264236,36.2,1.0,1.0]","[0.695,56.14199829,7.697380956143929,22.880853866264236,36.2,1.0,1.0]",0.36606258194762825
2010,Georgia,0,15,1.3958682300390843,0.705,55.26100159,9479770297.0,2429.172479,37.4,7.795305934715048,22.972425922645524,1.0,2.0,"[0.705,55.26100159,7.795305934715048,22.972425922645524,37.4,1.0,2.0]","[0.705,55.26100159,7.795305934715048,22.972425922645524,37.4,1.0,2.0]",10.063159544094894
2011,Georgia,0,15,2.8677946659019216,-0.5383666666666667,56.51900101,6539926724.0,1573.159653,40.1,7.360841393775689,22.601191798071405,1.0,2.0,"[-0.5383666666666667,56.51900101,7.360841393775689,22.601191798071405,40.1,1.0,2.0]","[-0.5383666666666667,56.51900101,7.360841393775689,22.601191798071405,40.1,1.0,2.0]",8.146986588219946
2012,Georgia,0,15,3.444316877152698,0.738,54.09899902,13149524996.0,3500.527493,39.6,8.160668948407263,23.299651472940585,1.0,2.0,"[0.738,54.09899902,8.160668948407263,23.299651472940585,39.6,1.0,2.0]","[0.738,54.09899902,8.160668948407263,23.299651472940585,39.6,1.0,2.0]",10.58672721026312
2013,Georgia,0,15,3.7222619899785254,0.695,56.14199829,8650248331.0,2202.571799,36.2,7.697380956143929,22.880853866264236,1.0,2.0,"[0.695,56.14199829,7.697380956143929,22.880853866264236,36.2,1.0,2.0]","[0.695,56.14199829,7.697380956143929,22.880853866264236,36.2,1.0,2.0]",10.063159544094894
2014,Georgia,0,15,3.940110323089047,-0.5383666666666667,62.7120018,4890110924.0,1011.173299,38.62148387096775,6.918866617782892,22.310480824020498,1.0,2.0,"[-0.5383666666666667,62.7120018,6.918866617782892,22.310480824020498,38.62148387096775,1.0,2.0]","[-0.5383666666666667,62.7120018,6.918866617782892,22.310480824020498,38.62148387096775,1.0,2.0]",8.135470996662235
2015,Georgia,0,15,5.547850208044383,0.727,51.5379982,11523354935.0,3020.998725,38.2,8.013342759340903,23.167641676812334,1.0,2.0,"[0.727,51.5379982,8.013342759340903,23.167641676812334,38.2,1.0,2.0]","[0.727,51.5379982,8.013342759340903,23.167641676812334,38.2,1.0,2.0]",11.113080187365764
2016,Georgia,0,25,2.346041055718475,0.738,54.09899902,13149524996.0,3500.527493,39.6,8.160668948407263,23.299651472940585,1.0,3.0,"[0.738,54.09899902,8.160668948407263,23.299651472940585,39.6,1.0,3.0]","[0.738,54.09899902,8.160668948407263,23.299651472940585,39.6,1.0,3.0]",10.248207949054454
2017,Georgia,0,25,3.698100521095983,0.673,58.58800125,6980203389.0,1738.802894,39.6,7.460952163479481,22.66634389212138,1.0,3.0,"[0.673,58.58800125,7.460952163479481,22.66634389212138,39.6,1.0,3.0]","[0.673,58.58800125,7.460952163479481,22.66634389212138,39.6,1.0,3.0]",9.321086946126403
2018,Georgia,0,25,4.256015714519561,0.705,55.26100159,9479770297.0,2429.172479,37.4,7.795305934715048,22.972425922645524,1.0,3.0,"[0.705,55.26100159,7.795305934715048,22.972425922645524,37.4,1.0,3.0]","[0.705,55.26100159,7.795305934715048,22.972425922645524,37.4,1.0,3.0]",9.724640282886227
